DE_TransE_i,DE_SimplE_i,DE_DistMult_i,TERO_i,ATISE_i,DE_TransE,DE_SimplE,DE_DistMult,TERO,ATISE
0.191432625,0.213998673,0.280780916,0.247459147,0.190595642,0.999719219,0.999719338,0.999719022,0.99845679,0.999859669
0.19153065,0.204010982,0.318174508,0.209858248,0.185406769,0.987224484,0.972495088,0.977943242,0.950476992,0.968986809
0.191432625,0.210940189,0.304096696,0.292895193,0.238700495,0.99985961,1,1,1,0.998877351
0.19709795,0.210940189,0.288517891,0.292575644,0.220917101,0.981187702,1,0.999859511,0.999859708,0.994527084
0.191432625,0.210940189,0.300978205,0.25797704,0.221689636,0.998736487,1,0.999859511,0.997895623,0.998737019
0.243654409,0.202665647,0.299170107,0.18670593,0.186307689,0.992699705,0.998316026,0.999016578,0.965347924,0.97024979
0.183513281,0.204031648,0.267465941,0.194405962,0.176570827,0.987786045,0.994246422,0.999859511,0.999719416,1
0.138904312,0.257369129,0.305662467,0.185559057,0.161385914,0.980906921,0.995509402,1,0.999859708,0.998877351
0.191432625,0.193580285,0.305662467,0.245645171,0.172646098,0.999719219,0.999859669,1,1,0.999859669
0.179941604,0.16010692,0.299687214,0.177447643,0.161223911,0.99494595,0.989054168,0.999438044,0.999859708,0.999438675
0.167133818,0.184923062,0.307549192,0.172211522,0.166890655,0.989189948,0.986247544,0.980612532,0.976430976,0.95846197
0.304446595,0.292239294,0.383726436,0.303635,0.224963398,1,0.995790065,0.98974431,0.999579125,0.998737019
0.191432625,0.285554179,0.416284135,0.253527269,0.228861351,0.99985961,0.999579006,0.999438044,0.999579125,0.999719338
0.235594468,0.319402192,0.405365138,0.240850509,0.196438282,0.986943703,0.990036486,0.975133464,0.970398429,0.975442043
0.19685742,0.108060002,0.230186159,0.25109243,0.202797467,1,1,1,1,1
0.19685742,0.108060002,0.230186159,0.25109243,0.191886121,1,1,1,1,0.999158013
0.19685742,0.108060002,0.230186159,0.231186406,0.169557306,1,1,1,0.999719416,0.999719338
0.171594247,0.105034048,0.206437032,0.177444091,0.167868117,0.998736487,0.999298344,0.996628266,0.997895623,0.997474039
0.191432625,0.221352942,0.301594452,0.284643869,0.178872699,0.999719219,1,1,1,1
0.253258682,0.221352942,0.288854517,0.284643869,0.178872699,1,1,0.999859511,1,1
0.191432625,0.221352942,0.288875339,0.251042517,0.178872699,0.99985961,1,0.999859511,0.99845679,1
0.206190614,0.159947066,0.25045232,0.173022267,0.178872699,0.998315317,0.99761437,0.9974712,0.979517396,1
0.155614009,0.173957553,0.247687182,0.228264931,0.187461281,0.999719219,0.999859669,0.999719022,1,0.999579006
0.051808281,0.122747595,0.166010602,0.205390005,0.157533659,0.996349853,0.995790065,0.992975555,0.999158249,0.993825428
0.155614009,0.188901863,0.258975047,0.228264931,0.176932522,0.99985961,1,1,1,0.999859669
0.174946069,0.187104172,0.245422241,0.080680497,0.189606023,0.992980486,0.998456357,0.986091599,0.978675645,0.972495088
0.13127869,0.186432392,0.280672984,0.256223634,0.192568349,0.99985961,1,1,1,1
0.190191021,0.16402791,0.179028229,0.196301114,0.160679632,0.996630633,0.999579006,0.99100871,0.988215488,0.994246422
0.13127869,0.186432392,0.26218063,0.244591848,0.192568349,0.999438439,1,0.999859511,0.999859708,1
0.173624672,0.154397144,0.260467832,0.220149905,0.168554959,0.977958725,0.993685097,0.997049733,0.985690236,0.993123772
0.155614009,0.249285831,0.350827725,0.268734609,0.228384699,0.999017268,0.998316026,0.999297555,0.999158249,1
0.236181813,0.250729495,0.372479741,0.271137476,0.214848849,0.991997754,0.990036486,0.997752178,0.999017957,0.999438675
0.155614009,0.21121565,0.30101963,0.21014843,0.186268626,0.982731995,0.991439798,0.9974712,0.995931538,0.996070727
0.283624971,0.325202663,0.385057715,0.256376807,0.205201543,0.998034536,0.994948077,0.9974712,0.996352413,0.998316026
0.175999419,0.208646223,0.248121474,0.20263905,0.185068299,0.998174926,0.998175695,0.996487777,0.999158249,0.99761437
0.198492689,0.21260245,0.269823797,0.251643485,0.213301342,0.998174926,0.99649172,0.990446755,1,0.999859669
0.175999419,0.244272606,0.348896407,0.251643485,0.215713298,0.999578829,1,1,1,1
0.205771313,0.229981363,0.325789446,0.193220663,0.176934078,0.98497824,0.986247544,0.983562799,0.991863075,0.971653101
0.181733186,0.201397856,0.341365157,0.218957619,0.189628859,0.99985961,0.999859669,0.999859511,1,1
0.217454742,0.237116149,0.312172681,0.21158134,0.181881579,0.99985961,1,0.999157067,0.999579125,0.999859669
0.181733186,0.207999916,0.318759686,0.218957619,0.189628859,0.999438439,0.999158013,0.999016578,1,1
0.215456552,0.230301587,0.338008398,0.218957619,0.168203114,0.99985961,0.999017682,0.999016578,1,0.999579006
0.238054116,0.406806744,0.489515565,0.372479086,0.37251154,0.881370209,0.866545046,0.485108176,0.99691358,0.996211058
0.491599432,0.342222703,0.32035871,0.365993306,0.332102541,0.971360382,0.975722706,0.970497331,0.997895623,0.994527084
0.238054116,0.252366164,0.421986183,0.293854788,0.223114332,0.346483223,0.105248386,0.175470638,0.889450056,0.525680606
0.489234705,0.43857513,0.589642941,0.346379062,0.339125187,0.953530816,0.955094022,0.957572352,0.974046016,0.95130508
0.181733186,0.217282528,0.282858496,0.215791789,0.204449848,0.999438439,0.999859669,0.999719022,1,1
0.200086901,0.159223674,0.225023649,0.209828644,0.191625672,0.997613365,0.99410609,0.982298398,0.999438833,0.998175695
0.16337974,0.188753859,0.272172608,0.215791789,0.168852941,0.998315317,0.998456357,0.997752178,1,0.999438675
0.221357104,0.210712569,0.347937947,0.215791789,0.154946739,0.989751509,0.992983441,0.997892666,1,0.997895032
0.178010806,0.172841731,0.233191149,0.222246485,0.185582821,0.999578829,0.999438675,0.999438044,0.999438833,0.999017682
0.206886958,0.195781898,0.257037377,0.261047958,0.20236729,1,1,0.999578533,0.999859708,0.999859669
0.189263092,0.195781898,0.270308433,0.261378225,0.210000753,0.999578829,1,1,1,1
0.142675852,0.143546932,0.21764323,0.175093801,0.174637934,0.968833357,0.963654224,0.970497331,0.949494949,0.952147067
0.133062317,0.232494732,0.268742972,0.202354019,0.184988438,0.99985961,1,1,1,1
0.173236884,0.153131795,0.191375515,0.17838918,0.171370238,0.997753755,0.990878473,0.993397022,0.997615039,0.997333708
0.133062317,0.232494732,0.268742972,0.202354019,0.184988438,0.99985961,1,1,1,1
0.171045113,0.198980975,0.221406708,0.197710518,0.182013929,0.987505265,0.994807746,0.996066311,0.999438833,0.997895032
0.155614009,0.234694548,0.350885813,0.274876091,0.186891134,0.99985961,1,1,0.995791246,1
0.261840105,0.213085042,0.301159359,0.304944222,0.186526743,0.998736487,0.999579006,0.998314133,0.999859708,0.999859669
0.155614009,0.234694548,0.350885813,0.271367561,0.186891134,0.99985961,1,1,0.997053872,1
0.253013216,0.192257997,0.334102498,0.197040572,0.183519755,0.996209462,0.998596688,0.9987356,0.957210999,0.999579006
0.191432625,0.251713563,0.350046687,0.264525226,0.228312432,0.997192194,0.999438675,0.999719022,0.998316498,0.998596688
0.198482498,0.215953584,0.303947904,0.238691523,0.201449341,0.978239506,0.975442043,0.987636977,0.995510662,0.98933483
0.191432625,0.225198769,0.259464124,0.226859612,0.202892128,0.996069072,0.993544766,0.993818488,0.995931538,0.993825428
0.238589797,0.286212808,0.359104521,0.232717129,0.203277826,0.957321353,0.967162504,0.980050576,0.978956229,0.970670783
0.189531678,0.195421718,0.260465593,0.221203287,0.175364227,0.970798821,0.958882964,0.876650745,0.972502806,0.917765928
0.292245302,0.257746846,0.343320282,0.29976133,0.238372444,0.999578829,0.990597811,0.975414442,0.999017957,0.995509402
0.191432625,0.249731352,0.277558916,0.261397171,0.202926758,0.997332585,0.98456357,0.949704973,0.961560045,0.952147067
0.294465325,0.334901147,0.432470537,0.277026018,0.239889728,0.986101362,0.994246422,0.966282664,0.967452301,0.995369071
0.175999419,0.354534213,0.389014823,0.307923308,0.282598032,0.964481258,0.901066517,0.811885361,0.963804714,0.997474039
0.39923435,0.294340019,0.390161308,0.315800019,0.270715237,0.986943703,0.974880718,0.990587244,0.996071829,0.985265226
0.175999419,0.282375421,0.332868185,0.276729442,0.220604396,0.902990313,0.905837777,0.8772127,0.898007856,0.726073534
0.38728451,0.387463101,0.438072125,0.335761758,0.246055234,0.992138144,0.979371316,0.98847991,0.976571268,0.987229862
0.155614009,0.198018364,0.288644387,0.301189917,0.167997824,0.998596097,0.984703901,0.953779151,0.859567901,0.96197025
0.396495949,0.296392205,0.402260944,0.397400264,0.295241024,1,0.983440921,0.991851644,1,1
0.155614009,0.195723939,0.297972104,0.177383106,0.178564374,0.995928682,0.984002245,0.988760888,0.814393939,0.95846197
0.353036534,0.385974666,0.509074571,0.370975244,0.245617074,0.992840095,0.977126017,0.997752178,0.98526936,0.995790065
0.151265731,0.230984876,0.332969818,0.213390047,0.203741544,0.995928682,0.999579006,0.999438044,0.999719416,1
0.21742302,0.221948183,0.300867762,0.203830329,0.196522887,0.998736487,0.999719338,0.997892666,0.999859708,0.999859669
0.151265719,0.200839879,0.308913716,0.221299501,0.197765776,0.995647901,0.999438675,0.999297555,1,0.999859669
0.249945424,0.233341883,0.3398992,0.20558563,0.155962409,0.973325846,0.990317148,0.993958977,0.999719416,0.997053045
0.191432625,0.192278678,0.276065603,0.194637823,0.181959444,0.99985961,1,0.999859511,1,1
0.140897785,0.167245729,0.239155591,0.194637823,0.180616398,0.995788291,0.999158013,0.998876089,1,0.999859669
0.187588696,0.192278678,0.283134295,0.194637823,0.177748086,0.999719219,1,1,1,0.999859669
0.171098585,0.180844926,0.237647371,0.152666257,0.175714802,0.953951987,0.972775751,0.95785333,0.997334456,0.995369071
0.191432625,0.380695485,0.46633235,0.34781061,0.291393279,0.993963218,0.967022172,0.995504355,1,0.999579006
0.490516194,0.322608247,0.425071353,0.314005226,0.25369484,0.969254528,0.97628403,0.995925822,0.999298541,0.996912714
0.174825316,0.175951325,0.238562441,0.200891328,0.18891817,0.46314755,0.923800168,0.935515594,0.865740741,0.802554028
0.307708311,0.328154304,0.315619936,0.259652232,0.219272081,0.950021059,0.955795678,0.960663108,0.973204265,0.96435588
0.191432625,0.309911697,0.452249319,0.270005051,0.251835147,0.975010529,1,0.759061534,1,1
0.487197706,0.296141072,0.371046692,0.270005051,0.225873415,0.999157658,0.999438675,0.990727733,1,0.996632052
0.191432625,0.309911697,0.509549668,0.270005051,0.248561385,0.987505265,1,0.860073054,1,0.999859669
0.15332646,0.115844467,0.264224884,0.164277734,0.174604419,0.968973747,0.982458602,0.968811464,0.989337823,0.971091777
0.192605506,0.181640849,0.203200308,0.230248659,0.182606135,1,0.999719338,0.999719022,0.999859708,1
0.192605506,0.187882077,0.233916419,0.247885746,0.182606135,1,0.999719338,0.999578533,1,1
0.17997109,0.195097219,0.259174893,0.195191662,0.182606135,0.99985961,0.999859669,1,0.999859708,1
0.170120557,0.149320835,0.224262833,0.18061821,0.172566418,0.983153166,0.960566938,0.983000843,0.972362514,0.996211058
0.169490309,0.154622516,0.215016637,0.179349663,0.18238848,0.999719219,0.999719338,0.999719022,0.999719416,0.999859669
0.173730847,0.164747264,0.228984716,0.214084921,0.180326814,0.997332585,0.998877351,0.998454622,0.999438833,0.998035363
0.217586298,0.197603406,0.269249667,0.243214417,0.201155972,0.99985961,1,1,1,1
0.204786539,0.17789094,0.228290642,0.195601386,0.174568908,0.96574477,0.983721583,0.964877775,0.98372615,0.977827673
0.189920944,0.151487567,0.184976581,0.198758926,0.1821518,0.99985961,1,1,0.999859708,0.999579006
0.143060939,0.138452221,0.095374756,0.188884573,0.183555422,0.996771023,0.999438675,0.999578533,0.999859708,0.999719338
0.19502874,0.151487567,0.184976581,0.201568083,0.187108633,1,1,1,1,1
0.192352439,0.121586284,0.162164675,0.163287528,0.156826339,0.994384389,0.966180185,0.989463332,0.982603816,0.97024979
0.227595551,0.30418907,0.37004757,0.292814847,0.217176874,0.999017268,0.996351389,0.999157067,0.998877666,1
0.299401094,0.27893314,0.340483905,0.288123031,0.217176874,0.999719219,0.992562447,0.998033155,0.999719416,1
0.227595575,0.172780148,0.297591942,0.242614277,0.188395457,0.998315317,0.997754701,0.999297555,0.99845679,0.999579006
0.301206826,0.267908008,0.335166997,0.244854498,0.179320165,0.995507511,0.968706147,0.99100871,0.989618406,0.989475161
0.178860125,0.257284069,0.370813265,0.251516542,0.217326487,0.99985961,1,1,1,1
0.26074648,0.246455758,0.294339473,0.201423022,0.194665708,0.998876878,0.999579006,0.994661422,0.999579125,0.999298344
0.178860125,0.176491018,0.259081377,0.20212725,0.185921551,0.994384389,0.996912714,0.992975555,0.999298541,0.997895032
0.219887825,0.203227603,0.301989812,0.205823886,0.191763854,0.982731995,0.981616615,0.984546221,0.999438833,0.995649733
0.219609122,0.279690105,0.370656773,0.296756133,0.26658247,0.999578829,0.998035363,0.999438044,1,1
0.306199025,0.259601653,0.345352105,0.26243433,0.236635718,0.996069072,0.993264103,0.998454622,0.997615039,0.993264103
0.203676247,0.170601316,0.231525328,0.209477773,0.190333482,0.991436193,0.996632052,0.997611689,0.998737374,0.986107213
0.268924756,0.262015968,0.354420751,0.253816445,0.224054106,0.964902429,0.983721583,0.98215791,0.992424242,0.967723828
0.183303838,0.319389965,0.32095539,0.496491352,0.239900615,0.999578829,1,0.999859511,1,1
0.236191075,0.266914857,0.303132939,0.182818346,0.182250687,0.9754317,0.990036486,0.998595111,0.93630752,0.993685097
0.183303838,0.24652195,0.345943271,0.321911659,0.211641807,0.998455707,0.999298344,0.999859511,0.879349046,0.999438675
0.324004082,0.304887611,0.351301805,0.496491352,0.192144963,0.996349853,0.99761437,0.999719022,1,0.99410609
0.181733186,0.216759211,0.341482571,0.193788889,0.173334132,0.99985961,1,1,1,1
0.21024357,0.216759211,0.300807917,0.158608382,0.137938006,1,1,0.9987356,0.999719416,0.998035363
0.181733186,0.213856616,0.319499025,0.193788889,0.173334132,0.999578829,0.999859669,0.999719022,1,1
0.206878111,0.216759211,0.338566165,0.193788889,0.173334132,0.998876878,1,0.999438044,1,1
0.224611243,0.249518761,0.337271297,0.304681513,0.220840117,0.999578829,1,0.999859511,1,1
0.192389953,0.186921005,0.254661065,0.258236729,0.184017066,0.992418925,0.998035363,0.990727733,0.98681257,0.986668538
0.224611243,0.187427548,0.237940315,0.241688786,0.184669175,0.998876878,0.998456357,0.996768755,0.992143659,0.997895032
0.239481678,0.236354952,0.300241213,0.232882143,0.188090709,0.985680191,0.988352512,0.974009553,0.955948373,0.992001123
0.191432625,0.210597539,0.301836797,0.247220477,0.210606697,0.047873087,0.020909346,0.10747401,0.015712682,0.769295537
0.649649922,0.307292984,0.382246437,0.693399118,0.260425414,0.998736487,0.975582374,0.983843776,0.999438833,0.99522874
0.191432625,0.477701731,0.531845351,0.648418506,0.251844789,0.994665169,0.896014594,0.936920483,0.974607183,0.99284311
0.623809827,0.575390756,0.57218939,0.676314566,0.265087582,0.986382142,0.992281785,0.989182355,0.987233446,0.979511647
0.186718542,0.396151456,0.484685602,0.431235076,0.253808217,0.237540362,0.272102161,0.693312728,0.42620651,0.226494527
0.691911283,0.325297053,0.353968239,0.531845103,0.348606238,0.978239506,0.969688465,0.972042709,0.979517396,0.971793433
0.186718518,0.373414935,0.446522481,0.378837153,0.288636787,0.147269409,0.242772944,0.115622366,0.198512907,0.800168397
0.723975967,0.632248004,0.580534908,0.569746841,0.407545504,0.972483504,0.992422116,0.987355999,0.992845118,0.97502105
0.118319479,0.164616272,0.224777773,0.193461879,0.189735288,0.999578829,0.999719338,1,1,1
0.147231581,0.170352157,0.224777773,0.192961388,0.181095565,0.998174926,1,1,0.999859708,0.998035363
0.118319479,0.170352157,0.224777773,0.193461879,0.189735288,0.99985961,1,1,1,1
0.15093606,0.155703722,0.205394047,0.18733816,0.162319467,0.965042819,0.987370194,0.98974431,0.999298541,0.99284311
0.133062305,0.243413621,0.320162376,0.204778734,0.195387257,0.99985961,0.999719338,1,1,1
0.226628666,0.200941063,0.250769253,0.200568404,0.179339294,0.996911414,0.992702779,0.996628266,0.999859708,0.999017682
0.133062317,0.231920061,0.287161886,0.19754349,0.183755114,0.999438439,0.999438675,0.999719022,0.999859708,0.999859669
0.172817387,0.182750827,0.211241457,0.19297998,0.166914657,0.952126913,0.954532697,0.96164653,0.998737374,0.970109458
0.181733186,0.233822937,0.364768994,0.214975242,0.194519438,0.99985961,1,1,1,1
0.235381505,0.216463114,0.298234816,0.205771546,0.191130642,0.99985961,0.999859669,0.994099466,0.999859708,0.999859669
0.181733186,0.170041297,0.274400237,0.214975242,0.166301481,0.997192194,0.997895032,0.995785333,1,0.999298344
0.157630735,0.164628802,0.269283485,0.205510317,0.1784975,0.985820581,0.991299467,0.98847991,0.999158249,0.996632052
0.191432625,0.23185938,0.272998202,0.249557208,0.183310629,0.993261266,0.993544766,0.997892666,0.992704826,0.999017682
0.312413326,0.296586127,0.373426926,0.300988489,0.221227422,0.981889653,0.988352512,0.999719022,0.999579125,0.998877351
0.191432625,0.31503541,0.373542984,0.275922427,0.223425456,0.999578829,0.998877351,0.999859511,0.997474747,0.999859669
0.279609603,0.32257072,0.335527103,0.24106893,0.206252827,0.957882915,0.972074095,0.995082888,0.973063973,0.983160258
0.18421197,0.204977779,0.289053234,0.227836319,0.191877775,0.999578829,0.999298344,0.999859511,1,1
0.122718981,0.137063483,0.127915273,0.188412384,0.176275074,0.986241752,0.987931518,0.986091599,0.997194164,0.99761437
0.191432625,0.196237434,0.2696536,0.175398726,0.172855977,0.999719219,0.999298344,0.999859511,0.999859708,0.999859669
0.206950841,0.218497581,0.268934063,0.189896154,0.181916986,0.990734241,0.984703901,0.991430177,0.993265993,0.996632052
0.133062305,0.193037958,0.247966184,0.194072854,0.181125477,0.999719219,1,0.999719022,0.999859708,0.999859669
0.142049111,0.152716718,0.226965123,0.201735762,0.183301608,0.997613365,0.998737019,0.999438044,0.999859708,0.998877351
0.133062317,0.193037958,0.260946553,0.202357217,0.188905365,0.999719219,1,0.999719022,0.999859708,0.999859669
0.1696759,0.154627294,0.219224654,0.178882092,0.132298272,0.979783799,0.984984564,0.979067154,0.996492705,0.991159136
0.13127869,0.194019637,0.258029036,0.216743865,0.189345288,0.99985961,1,1,1,1
0.143436348,0.165725955,0.221002775,0.203734589,0.182536694,0.996490243,0.999438675,0.999578533,0.999298541,0.999438675
0.131278702,0.194019637,0.246550916,0.216743865,0.187346453,0.999719219,1,0.999859511,1,0.999859669
0.149905866,0.127071457,0.192011601,0.164373652,0.142765962,0.951424961,0.959303957,0.96164653,0.981902357,0.976424361
0.232124116,0.228844609,0.252129389,0.233604549,0.235371315,0.995928682,0.962250912,0.996909244,0.999017957,0.983440921
0.249482255,0.227823936,0.300275941,0.251561126,0.20893078,0.980906921,0.967864159,0.99227311,0.99382716,0.97151277
0.232124116,0.298865333,0.306619526,0.293977232,0.256689697,0.999719219,0.979651979,0.999859511,1,0.994948077
0.304847616,0.308335132,0.317140313,0.250286304,0.239664945,0.986803313,0.966460848,0.991570666,0.994388328,0.962110581
0.20555009,0.170866791,0.26100485,0.223396199,0.190694192,0.99985961,1,1,1,1
0.209958635,0.170866791,0.195621681,0.223396199,0.190694192,1,1,0.996487777,1,1
0.20555009,0.170866791,0.26100485,0.223396199,0.190694192,0.99985961,1,1,1,1
0.171316619,0.128998335,0.208540477,0.147394018,0.151699831,0.963779306,0.960145944,0.958555774,0.976150393,0.968706147
0.205669622,0.2042777,0.299055332,0.246056434,0.184225675,0.999017268,0.991580129,0.986934532,0.797839506,0.450743755
0.286905432,0.285009781,0.351801675,0.342691308,0.342918914,1,0.991860791,0.989603821,0.999298541,0.990738142
0.205669622,0.256447088,0.335155076,0.347857267,0.299157925,0.999719219,0.999438675,0.9974712,0.998877666,0.880999158
0.245852755,0.334241196,0.395027798,0.310580299,0.337102246,0.999017268,0.999017682,0.980612532,0.969276094,0.952708392
0.191432625,0.213534187,0.246286712,0.218168485,0.201295995,0.999719219,0.999859669,0.999719022,0.999719416,1
0.199455101,0.235997901,0.261075069,0.246310499,0.176568857,1,0.999859669,0.999297555,1,0.999158013
0.181168741,0.189749088,0.2765567,0.206846598,0.201295995,0.999719219,0.999859669,0.999859511,0.999719416,1
0.160686185,0.173290803,0.238873695,0.172662041,0.176481998,0.982451214,0.976985686,0.980331554,0.968855219,0.96912714
0.155614009,0.207675801,0.302823851,0.254871544,0.195561806,0.996911414,0.998596688,0.996628266,0.999017957,1
0.22734962,0.223570666,0.345769234,0.268641178,0.195561806,0.998034536,0.998316026,0.992835066,0.999579125,1
0.155614009,0.188076532,0.271933375,0.181625113,0.165163389,0.996209462,0.996912714,0.994099466,0.995230079,0.999438675
0.256277717,0.264127921,0.384236217,0.211844227,0.161456833,0.993542047,0.993965759,0.990165777,0.993686869,0.999579006
0.170494157,0.167726014,0.255192168,0.211472041,0.18162678,0.999719219,0.999859669,0.999859511,0.999859708,1
0.176830202,0.168835001,0.255808797,0.205263772,0.167596937,1,1,1,0.999719416,0.999859669
0.176830202,0.168835001,0.255808797,0.202506837,0.180432985,1,1,1,0.999859708,0.999859669
0.176662048,0.168835001,0.255808797,0.193816954,0.18162678,0.99985961,1,1,0.999579125,1
0.183303838,0.312408313,0.384156178,0.439924071,0.307892777,0.999719219,0.999719338,0.9974712,0.999859708,0.999859669
0.272939098,0.232623542,0.312192193,0.273380775,0.179643083,0.988628387,0.981335953,0.97569542,0.949214366,0.945691833
0.18137464,0.177784489,0.237826632,0.227152162,0.189806362,0.99031307,0.986387875,0.949002529,0.902777778,0.952147067
0.29580207,0.285075655,0.359820282,0.416949082,0.316641626,0.976554822,0.977547011,0.956448441,0.988636364,0.999158013
0.229856118,0.235302866,0.288572202,0.228631965,0.19470166,0.99985961,1,1,0.999859708,1
0.233307872,0.229477262,0.275283218,0.241161592,0.19470166,1,0.999859669,0.999859511,1,1
0.201849937,0.192066324,0.260425442,0.235475484,0.19470166,0.99985961,0.999579006,0.999719022,0.999859708,1
0.192162767,0.179610819,0.231190759,0.181231434,0.16460068,0.973606626,0.971793433,0.984967688,0.982182941,0.99284311
0.184240515,0.496647609,0.535361234,0.634343651,0.707925012,0.781693107,0.987089531,0.963191908,0.933501684,0.888436711
0.71505203,0.314100492,0.402258632,0.671044992,0.253650101,0.976975993,0.973056413,0.977521776,0.997895623,0.940920573
0.184240515,0.24876454,0.258794021,0.255111043,0.200511122,0.013617858,0.03802975,0.08569823,0.019781145,0.016699411
0.674735288,0.587084894,0.54470098,0.642941701,0.77669733,0.978801067,0.999438675,0.987917954,0.972222222,0.949480775
0.184004751,0.257412192,0.342712662,0.292299376,0.195312606,0.952267303,0.996351389,0.99100871,0.793069585,0.617878193
0.384237737,0.26107545,0.312012877,0.334981329,0.324040586,0.999017268,0.977126017,0.98847991,0.999438833,0.998596688
0.184004751,0.319928401,0.385754765,0.360193577,0.26616629,0.996069072,0.999719338,0.9974712,0.981481481,0.97263542
0.328876603,0.344413065,0.393806834,0.377304773,0.264156102,0.977256774,0.986107213,0.983000843,0.977132435,0.977126017
0.180380262,0.224284443,0.239893511,0.209280727,0.200041338,0.99985961,1,0.999157067,1,0.999719338
0.122212896,0.133328426,0.158849632,0.192501218,0.178998595,0.994805559,0.994386753,0.995363866,0.997615039,0.995649733
0.180380262,0.203135828,0.295872137,0.209280727,0.19718863,0.999719219,0.999859669,1,1,0.999859669
0.192386507,0.195457221,0.295304559,0.197588548,0.153704835,0.997192194,0.998175695,0.999859511,0.999859708,0.999158013
0.122471914,0.25541714,0.302660734,0.233551557,0.188427805,0.99985961,1,1,1,1
0.223651471,0.215812902,0.27294662,0.197851079,0.183748841,0.997192194,0.999579006,0.999438044,0.999158249,0.999719338
0.122471914,0.25541714,0.302660734,0.233551557,0.188427805,0.99985961,1,1,1,1
0.253000067,0.236167444,0.302545486,0.218449135,0.17706946,0.99985961,0.996351389,0.999859511,0.999859708,0.999158013
0.133062317,0.213366346,0.259678731,0.244536547,0.171579987,0.99985961,1,1,1,1
0.164767404,0.213366346,0.242812393,0.169459265,0.155204856,0.976133652,1,0.999859511,0.999158249,0.999859669
0.133062317,0.213366346,0.259678731,0.244536547,0.171579987,0.99985961,1,1,1,1
0.287984638,0.204426148,0.258535313,0.244536547,0.171579987,0.99985961,0.998737019,0.999859511,1,1
0.184004751,0.214845942,0.314197807,0.231958961,0.209350744,0.998455707,0.999859669,0.991149199,0.99298541,0.987650856
0.228864453,0.187275978,0.346982325,0.234908798,0.213226898,0.998174926,0.999579006,0.985670132,0.996632997,0.990597811
0.184004751,0.188123026,0.341491617,0.297725024,0.221204093,0.99985961,0.999859669,0.998173644,0.999859708,0.998456357
0.253429365,0.216313631,0.293872401,0.255426448,0.173437659,0.978379896,0.996912714,0.957291374,0.987373737,0.962110581
0.212539575,0.206229223,0.251073973,0.258668065,0.200194632,1,1,1,0.999859708,1
0.190577476,0.178998566,0.225180814,0.26280326,0.197023101,0.999157658,0.999438675,0.9987356,1,0.999719338
0.191646271,0.189925687,0.249986486,0.19722548,0.184601626,0.99985961,0.999719338,0.999859511,0.999438833,0.999438675
0.164095867,0.162605651,0.21990464,0.193472004,0.168495497,0.962235013,0.964776873,0.971340264,0.957351291,0.955094022
0.180380262,0.195606572,0.305675025,0.190359225,0.178029531,0.999719219,0.999859669,1,0.997194164,0.999859669
0.19140386,0.202175939,0.261843804,0.261383139,0.185532224,0.999719219,1,0.9987356,0.999579125,1
0.180380262,0.202175939,0.305675025,0.25112162,0.185532224,0.999578829,1,1,0.999158249,1
0.195417371,0.1898465,0.303174983,0.19071205,0.178634515,0.998876878,0.998316026,0.999578533,0.96198092,0.999158013
0.178860125,0.264007143,0.316847479,0.236691749,0.206868232,0.999719219,0.999859669,0.999578533,1,1
0.202955684,0.21186882,0.263134504,0.207627975,0.180274455,0.988066826,0.991580129,0.982017421,0.997895623,0.998035363
0.178860125,0.206702895,0.311669644,0.236691749,0.192672601,0.998876878,0.998737019,0.999297555,1,0.999579006
0.227223612,0.21986555,0.265632344,0.201659383,0.17449646,0.97515092,0.964776873,0.978505198,0.998176207,0.997053045
0.201896054,0.20806971,0.323256478,0.23112477,0.198066817,0.99985961,1,0.999859511,1,1
0.202224149,0.138817933,0.23279901,0.19792663,0.159109108,0.99508634,0.998456357,0.994239955,0.999719416,0.993965759
0.201896054,0.20806971,0.336989474,0.23112477,0.198066817,0.99985961,1,1,1,1
0.188069169,0.10344741,0.142356976,0.167654524,0.179175995,0.954232767,0.956777996,0.949423996,0.972362514,0.978529329
0.191432625,0.291496641,0.339558243,0.275198009,0.239859764,0.999438439,0.999719338,0.999719022,0.999579125,0.999859669
0.222686957,0.212793398,0.309760896,0.248951325,0.20736855,0.971219992,0.987931518,0.998314133,0.997615039,0.997193376
0.191432625,0.292440442,0.32810919,0.253156445,0.221431364,0.997472975,0.999438675,0.999016578,0.999579125,0.998737019
0.286968118,0.283593395,0.375744677,0.255541727,0.2009174,0.991295802,0.999017682,0.998876089,0.998316498,0.992001123
0.133062305,0.21697726,0.285743706,0.205418484,0.180041948,0.999578829,1,1,1,0.999719338
0.180080076,0.201740167,0.277128064,0.205418484,0.184872755,0.996771023,0.999859669,0.999438044,1,0.999859669
0.133062305,0.21697726,0.285743706,0.205418484,0.189135125,0.99985961,1,1,1,1
0.220345545,0.195823407,0.285743706,0.194982951,0.174699418,0.999719219,0.998596688,1,0.999579125,0.998737019
0.178860138,0.158471346,0.201377759,0.20138353,0.188590327,0.993822827,0.9869492,0.96038213,0.988916947,0.996211058
0.238170691,0.216306663,0.309401464,0.264797527,0.193592313,0.996771023,0.992001123,0.976116887,0.998877666,0.996070727
0.178860125,0.246377355,0.351561413,0.281120951,0.230096075,0.999438439,0.999158013,0.988339421,0.999719416,1
